xbxbooxbo,o
xoxbbbxoo,o
xbxobbxoo,x
xbxbobxoo,o
xbxbboxoo,x
oxxoobxbb,o
oxxoboxbb,o
oxxbooxbb,o
oxxobbxob,o
oxxbobxob,o
bxxoobxob,o
oxxbboxob,o
bxxoboxob,o
bxxbooxob,o
oxxobbxbo,o
bxxoobxbo,o
oxxbboxbo,o
bxxoboxbo,o
bxxbooxbo,o
oxxbbbxoo,o
bxxobbxoo,x
bxxbobxoo,o
bxxbboxoo,x
xooxobxbb,x
xooxboxbb,x
xobxooxbb,x
xboxooxbb,x
xooxbbxob,x
xboxobxob,x
xobxboxob,x
xboxboxob,x
xbbxooxob,x
xooxbbxbo,x
xobxobxbo,x
xboxobxbo,x
xobxboxbo,x
xbbxooxbo,x
xobxbbxoo,x
xboxbbxoo,x
xbbxobxoo,x
xbbxboxoo,x
oxoxobxbb,o
oxoxboxbb,o
oxbxooxbb,o
bxoxooxbb,o
oxoxbbxob,o
oxbxobxob,o
bxoxobxob,d
oxbxboxob,o
bxoxboxob,o
bxbxooxob,d
oxoxbbxbo,o
bxoxobxbo,o
oxbxboxbo,o
bxbxooxbo,o
oxbxbbxoo,o
bxoxbbxoo,o
bxbxobxoo,o
bxbxboxoo,o
ooxxobxbb,o
ooxxboxbb,o
obxxooxbb,o
boxxooxbb,o
ooxxbbxob,o
obxxobxob,o
obxxboxob,o
boxxboxob,o
bbxxooxob,o
ooxxbbxbo,o
boxxobxbo,o
obxxboxbo,o
boxxboxbo,x
bbxxooxbo,o
obxxbbxoo,o
boxxbbxoo,o
bbxxobxoo,o
bbxxboxoo,x
xoooxbxbb,d
xoobxoxbb,o
xoboxoxbb,x
xbooxoxbb,o
xoobxbxob,x
xoboxbxob,x
xbooxbxob,d
xobbxoxob,x
xbobxoxob,o
xbboxoxob,x
xoobxbxbo,o
xoboxbxbo,d
xbooxbxbo,o
xobbxoxbo,o
xbboxoxbo,o
xobbxbxoo,x
xbobxbxoo,o
xbboxbxoo,d
xbbbxoxoo,o
oxooxbxbb,d
oxobxoxbb,o
oxboxoxbb,x
bxooxoxbb,o
oxobxbxob,d
oxboxbxob,d
bxooxbxob,d
oxbbxoxob,d
bxobxoxob,o
bxboxoxob,d
oxobxbxbo,o
oxboxbxbo,x
bxooxbxbo,o
oxbbxoxbo,o
bxboxoxbo,o
oxbbxbxoo,d
bxobxbxoo,o
bxboxbxoo,d
bxbbxoxoo,o
ooxoxbxbb,x
ooxbxoxbb,x
obxoxoxbb,x
boxoxoxbb,x
ooxbxbxob,x
obxoxbxob,x
boxoxbxob,x
obxbxoxob,x
boxbxoxob,x
bbxoxoxob,x
ooxbxbxbo,x
obxoxbxbo,x
boxoxbxbo,x
obxbxoxbo,x
boxbxoxbo,x
bbxoxoxbo,x
obxbxbxoo,x
boxbxbxoo,x
bbxoxbxoo,x
bbxbxoxoo,x
oobxxoxbb,o
oboxxoxbb,o
booxxoxbb,o
oobxxbxob,o
oboxxbxob,o
booxxbxob,o
obbxxoxob,o
bobxxoxob,x
bboxxoxob,o
oobxxbxbo,o
oboxxbxbo,o
booxxbxbo,o
obbxxoxbo,o
bobxxoxbo,o
obbxxbxoo,x
bobxxbxoo,x
bboxxbxoo,o
bbbxxoxoo,o
xooobxxbb,d
xooboxxbb,o
xobooxxbb,o
xboooxxbb,d
xoobbxxob,o
xobobxxob,o
xboobxxob,d
xboboxxob,o
xbbooxxob,o
xoobbxxbo,d
xobobxxbo,d
xboobxxbo,d
xobboxxbo,o
xboboxxbo,d
xbbooxxbo,d
xobbbxxoo,o
xbobbxxoo,d
xbbobxxoo,d
xbbboxxoo,o
oxoobxxbb,d
oxoboxxbb,o
oxbooxxbb,o
bxoooxxbb,d
oxobbxxob,d
oxbobxxob,d
bxoobxxob,d
oxbboxxob,o
bxoboxxob,d
bxbooxxob,d
oxobbxxbo,o
oxbobxxbo,o
bxoobxxbo,d
bxoboxxbo,o
bxbooxxbo,o
oxbbbxxoo,o
bxobbxxoo,d
bxbobxxoo,d
bxbboxxoo,o
ooxobxxbb,x
ooxboxxbb,o
obxooxxbb,o
boxooxxbb,o
ooxbbxxob,o
obxobxxob,x
boxobxxob,o
obxboxxob,o
bbxooxxob,o
ooxbbxxbo,o
obxobxxbo,o
boxobxxbo,o
boxboxxbo,o
bbxooxxbo,o
obxbbxxoo,o
boxbbxxoo,o
bbxobxxoo,o
bbxboxxoo,o
oobxoxxbb,o
oboxoxxbb,o
booxoxxbb,o
oobxbxxob,o
oboxbxxob,o
booxbxxob,o
obbxoxxob,o
bboxoxxob,o
oobxbxxbo,o
oboxbxxbo,o
booxbxxbo,o
bobxoxxbo,o
bboxoxxbo,o
obbxbxxoo,o
bobxbxxoo,o
bboxbxxoo,x
bbbxoxxoo,o
ooboxxxbb,o
obooxxxbb,o
boooxxxbb,o
oobbxxxob,o
obobxxxob,o
boobxxxob,o
obboxxxob,d
boboxxxob,d
bbooxxxob,d
oobbxxxbo,o
obobxxxbo,o
boobxxxbo,o
obboxxxbo,d
boboxxxbo,d
bbooxxxbo,d
obbbxxxoo,x
bobbxxxoo,x
bbobxxxoo,d
bbboxxxoo,d
xxooobbxb,o
xxoobobxb,o
xxoboobxb,o
xxoobboxb,o
xxbooboxb,o
xxobbooxb,o
xxbobooxb,o
xxbboooxb,o
xxoobbbxo,o
xxobobbxo,o
xxboobbxo,o
xxbobobxo,o
xxbboobxo,o
xxobbboxo,o
xxbobboxo,x
xxbboboxo,o
xxbbbooxo,o
xoxoobbxb,o
xoxobobxb,o
xoxboobxb,o
xoxobboxb,d
xoxboboxb,d
xbxooboxb,o
xoxbbooxb,d
xbxobooxb,o
xbxboooxb,o
xoxobbbxo,d
xoxbobbxo,d
xbxoobbxo,o
xoxbbobxo,d
xbxobobxo,o
xbxboobxo,o
xoxbbboxo,d
xbxobboxo,d
xbxboboxo,d
xbxbbooxo,d
oxxoobbxb,o
oxxobobxb,o
oxxboobxb,o
oxxboboxb,o
bxxooboxb,o
oxxbbooxb,o
bxxobooxb,o
bxxboooxb,o
oxxobbbxo,o
bxxoobbxo,o
oxxbbobxo,o
bxxobobxo,o
bxxboobxo,o
oxxbbboxo,o
bxxobboxo,o
bxxboboxo,o
bxxbbooxo,x
xooxobbxb,o
xooxbobxb,o
xobxoobxb,d
xboxoobxb,o
xooxbboxb,o
xobxoboxb,o
xobxbooxb,o
xboxbooxb,o
xbbxoooxb,o
xooxbbbxo,o
xobxobbxo,d
xboxobbxo,o
xobxbobxo,o
xbbxoobxo,o
xobxbboxo,o
xboxbboxo,o
xbbxoboxo,o
xbbxbooxo,o
oxoxobbxb,o
oxoxbobxb,o
oxbxoobxb,o
bxoxoobxb,o
oxoxbboxb,o
oxbxoboxb,o
oxbxbooxb,o
bxoxbooxb,o
bxbxoooxb,o
oxoxbbbxo,o
bxoxobbxo,o
oxbxbobxo,o
bxbxoobxo,o
oxbxbboxo,o
bxoxbboxo,o
bxbxoboxo,o
bxbxbooxo,o
ooxxobbxb,o
ooxxbobxb,d
obxxoobxb,o
boxxoobxb,d
ooxxbboxb,d
obxxoboxb,o
boxxoboxb,d
obxxbooxb,d
boxxbooxb,d
bbxxoooxb,d
ooxxbbbxo,o
boxxobbxo,o
obxxbobxo,o
boxxbobxo,d
bbxxoobxo,o
obxxbboxo,o
boxxbboxo,d
bbxxoboxo,o
bbxxbooxo,d
xoooxbbxb,d
xoobxobxb,o
xoboxobxb,d
xbooxobxb,o
xoobxboxb,d
xoboxboxb,d
xbooxboxb,x
xobbxooxb,d
xbobxooxb,o
xbboxooxb,x
xoobxbbxo,o
xoboxbbxo,d
xbooxbbxo,o
xobbxobxo,o
xbboxobxo,o
xobbxboxo,d
xbobxboxo,o
xbboxboxo,d
xbbbxooxo,o
oxooxbbxb,x
oxobxobxb,x
oxboxobxb,x
bxooxobxb,x
oxobxboxb,x
bxooxboxb,x
oxbbxooxb,x
bxobxooxb,x
bxboxooxb,x
oxobxbbxo,x
oxboxbbxo,x
bxooxbbxo,x
oxbbxobxo,x
bxboxobxo,x
oxbbxboxo,x
bxobxboxo,x
bxboxboxo,x
bxbbxooxo,x
ooxoxbbxb,o
ooxbxobxb,d
obxoxobxb,o
boxoxobxb,d
ooxbxboxb,o
boxoxboxb,o
obxbxooxb,o
boxbxooxb,d
bbxoxooxb,o
ooxbxbbxo,d
obxoxbbxo,o
boxoxbbxo,d
obxbxobxo,x
boxbxobxo,d
bbxoxobxo,x
obxbxboxo,o
boxbxboxo,d
bbxoxboxo,o
bbxbxooxo,d
oobxxobxb,o
oboxxobxb,o
booxxobxb,o
oobxxboxb,o
oboxxboxb,o
booxxboxb,o
obbxxooxb,d
bobxxooxb,o
bboxxooxb,o
oobxxbbxo,o
oboxxbbxo,o
booxxbbxo,o
obbxxobxo,o
bobxxobxo,o
obbxxboxo,x
bobxxboxo,d
bboxxboxo,o
bbbxxooxo,o
xooobxbxb,d
xooboxbxb,o
xobooxbxb,d
xboooxbxb,o
xoobbxoxb,o
xobobxoxb,d
xboobxoxb,o
xobboxoxb,o
xbbooxoxb,o
xoobbxbxo,d
xobobxbxo,d
xboobxbxo,d
xobboxbxo,d
xboboxbxo,o
xbbooxbxo,d
xobbbxoxo,d
xbobbxoxo,o
xbbobxoxo,d
xbbboxoxo,o
oxoobxbxb,o
oxoboxbxb,o
oxbooxbxb,o
bxoooxbxb,o
oxobbxoxb,o
bxoobxoxb,o
oxbboxoxb,o
bxbooxoxb,o
oxobbxbxo,o
oxbobxbxo,o
bxoobxbxo,o
bxoboxbxo,o
bxbooxbxo,o
oxbbbxoxo,o
bxobbxoxo,o
bxbobxoxo,o
bxbboxoxo,o
ooxobxbxb,o
ooxboxbxb,o
obxooxbxb,o
boxooxbxb,d
ooxbbxoxb,o
boxobxoxb,o
obxboxoxb,o
boxboxoxb,d
bbxooxoxb,o
ooxbbxbxo,o
obxobxbxo,o
boxobxbxo,o
boxboxbxo,o
bbxooxbxo,o
obxbbxoxo,o
boxbbxoxo,o
bbxobxoxo,o
bbxboxoxo,o
oobxoxbxb,o
oboxoxbxb,o
booxoxbxb,o
oobxbxoxb,o
oboxbxoxb,o
booxbxoxb,o
obbxoxoxb,o
bobxoxoxb,o
oobxbxbxo,o
oboxbxbxo,o
booxbxbxo,o
bobxoxbxo,o
bboxoxbxo,o
obbxbxoxo,o
bobxbxoxo,o
bboxbxoxo,o
bbbxoxoxo,o
ooboxxbxb,o
obooxxbxb,o
boooxxbxb,o
oobbxxoxb,o
obobxxoxb,o
boobxxoxb,o
boboxxoxb,o
bbooxxoxb,o
oobbxxbxo,o
obobxxbxo,o
boobxxbxo,o
obboxxbxo,o
boboxxbxo,o
bbooxxbxo,d
obbbxxoxo,o
bobbxxoxo,d
bbobxxoxo,x
bbboxxoxo,o
xooobbxxb,d
xoobobxxb,x
xoboobxxb,o
xbooobxxb,o
xoobboxxb,o
xoboboxxb,o
xbooboxxb,o
xobbooxxb,o
xbobooxxb,o
xoobbbxxo,o
xobobbxxo,o
xboobbxxo,o
xobbobxxo,d
xbobobxxo,o
xbboobxxo,o
xobbboxxo,o
xbboboxxo,o
xbbbooxxo,o
oxoobbxxb,x
oxobobxxb,o
oxboobxxb,o
bxooobxxb,o
oxobboxxb,o
oxboboxxb,o
bxooboxxb,o
oxbbooxxb,o
bxobooxxb,o
oxobbbxxo,o
oxbobbxxo,o
bxoobbxxo,o
bxobobxxo,o
bxboobxxo,o
oxbbboxxo,o
bxboboxxo,o
bxbbooxxo,o
ooxobbxxb,x
ooxbobxxb,o
obxoobxxb,o
boxoobxxb,o
ooxbboxxb,x
obxoboxxb,o
boxoboxxb,o
obxbooxxb,o
boxbooxxb,o
ooxbbbxxo,o
obxobbxxo,o
boxobbxxo,o
boxbobxxo,o
bbxoobxxo,o
obxbboxxo,o
boxbboxxo,o
bbxoboxxo,o
bbxbooxxo,o
oobxobxxb,o
oboxobxxb,o
booxobxxb,o
oobxboxxb,o
oboxboxxb,o
booxboxxb,o
obbxooxxb,o
bobxooxxb,x
bboxooxxb,o
oobxbbxxo,o
oboxbbxxo,o
booxbbxxo,o
bobxobxxo,o
bboxobxxo,o
obbxboxxo,o
bobxboxxo,o
bbbxooxxo,o
ooboxbxxb,o
obooxbxxb,o
boooxbxxb,o
oobbxoxxb,o
obobxoxxb,o
boobxoxxb,o
obboxoxxb,x
boboxoxxb,x
bbooxoxxb,o
oobbxbxxo,o
obobxbxxo,o
boobxbxxo,o
obboxbxxo,x
boboxbxxo,o
bbooxbxxo,o
obbbxoxxo,o
bobbxoxxo,o
bbboxoxxo,o
oobobxxxb,o
oboobxxxb,o
booobxxxb,o
oobboxxxb,o
oboboxxxb,o
booboxxxb,o
obbooxxxb,o
bobooxxxb,d
bboooxxxb,d
oobbbxxxo,o
obobbxxxo,o
boobbxxxo,o
obbobxxxo,o
bobobxxxo,o
bboobxxxo,o
bobboxxxo,o
bboboxxxo,o
bbbooxxxo,o
xxooobbbx,o
xxoobobbx,o
xxoboobbx,o
xxoobbobx,o
xxboobobx,o
xxobboobx,o
xxboboobx,o
xxbbooobx,o
xxoobbbox,o
xxobobbox,o
xxboobbox,o
xxobbobox,o
xxbobobox,o
xxbboobox,o
xxobbboox,o
xxbobboox,x
xxbboboox,o
xxbbbooox,x
xoxoobbbx,o
xoxobobbx,o
xoxboobbx,o
xoxobbobx,x
xoxbobobx,o
xbxoobobx,o
xoxbboobx,o
xbxoboobx,o
xbxbooobx,o
xoxobbbox,o
xbxoobbox,o
xoxbbobox,o
xbxobobox,o
xbxboobox,o
xoxbbboox,o
xbxobboox,x
xbxboboox,o
xbxbbooox,x
oxxoobbbx,o
oxxobobbx,o
oxxboobbx,o
oxxbobobx,o
bxxoobobx,o
oxxbboobx,o
bxxoboobx,o
bxxbooobx,o
oxxobbbox,o
oxxbobbox,d
bxxoobbox,o
oxxbbobox,o
bxxobobox,o
bxxboobox,o
oxxbbboox,o
bxxobboox,o
bxxboboox,x
bxxbbooox,d
xooxobbbx,o
xooxbobbx,x
xobxoobbx,o
xboxoobbx,o
xooxbbobx,o
xobxobobx,o
xobxboobx,o
xboxboobx,o
xbbxooobx,o
xooxbbbox,o
xboxobbox,o
xobxbobox,o
xboxbobox,x
xbbxoobox,o
xobxbboox,o
xboxbboox,o
xbbxoboox,o
xbbxbooox,o
oxoxobbbx,o
oxoxbobbx,d
oxbxoobbx,d
bxoxoobbx,o
oxoxbbobx,o
oxbxobobx,o
oxbxboobx,d
bxoxboobx,o
bxbxooobx,o
oxoxbbbox,d
oxbxobbox,d
bxoxobbox,o
oxbxbobox,d
bxoxbobox,d
bxbxoobox,d
oxbxbboox,d
bxoxbboox,o
bxbxoboox,o
bxbxbooox,d
ooxxobbbx,o
ooxxbobbx,d
obxxoobbx,d
boxxoobbx,o
ooxxbbobx,d
obxxobobx,d
boxxobobx,o
obxxboobx,d
boxxboobx,d
bbxxooobx,d
ooxxbbbox,o
obxxobbox,o
obxxbobox,d
boxxbobox,o
bbxxoobox,o
obxxbboox,d
boxxbboox,o
bbxxoboox,o
bbxxbooox,d
xoooxbbbx,x
xoobxobbx,x
xoboxobbx,x
xbooxobbx,x
xoobxbobx,x
xoboxbobx,x
xbooxbobx,x
xobbxoobx,x
xbobxoobx,x
xbboxoobx,x
xoobxbbox,x
xoboxbbox,x
xbooxbbox,x
xobbxobox,x
xbobxobox,x
xbboxobox,x
xobbxboox,x
xbobxboox,x
xbboxboox,x
xbbbxooox,x
oxooxbbbx,o
oxobxobbx,d
oxboxobbx,o
bxooxobbx,x
oxobxbobx,o
bxooxbobx,o
oxbbxoobx,o
bxobxoobx,x
bxboxoobx,o
oxobxbbox,d
oxboxbbox,o
bxooxbbox,d
oxbbxobox,d
bxobxobox,d
bxboxobox,d
oxbbxboox,o
bxobxboox,d
bxboxboox,o
bxbbxooox,d
ooxoxbbbx,o
ooxbxobbx,d
obxoxobbx,o
boxoxobbx,x
ooxbxbobx,o
boxoxbobx,o
obxbxoobx,o
boxbxoobx,d
bbxoxoobx,o
ooxbxbbox,x
obxoxbbox,o
boxoxbbox,x
obxbxobox,d
boxbxobox,x
bbxoxobox,x
obxbxboox,o
boxbxboox,x
bbxoxboox,o
bbxbxooox,d
oobxxobbx,o
oboxxobbx,o
booxxobbx,o
oobxxbobx,o
oboxxbobx,o
booxxbobx,o
obbxxoobx,d
bobxxoobx,d
bboxxoobx,d
oobxxbbox,o
oboxxbbox,o
booxxbbox,o
obbxxobox,d
bobxxobox,d
bboxxobox,d
obbxxboox,d
bobxxboox,x
bboxxboox,x
bbbxxooox,d
xooobxbbx,o
xooboxbbx,o
xobooxbbx,o
xboooxbbx,o
xoobbxobx,o
xobobxobx,x
xboobxobx,o
xobboxobx,o
xbbooxobx,o
xoobbxbox,o
xobobxbox,o
xboobxbox,o
xboboxbox,o
xbbooxbox,o
xobbbxoox,o
xbobbxoox,o
xbbobxoox,x
xbbboxoox,o
oxoobxbbx,o
oxoboxbbx,o
oxbooxbbx,o
bxoooxbbx,o
oxobbxobx,o
bxoobxobx,o
oxbboxobx,o
bxbooxobx,o
oxobbxbox,o
oxbobxbox,o
bxoobxbox,o
oxbboxbox,d
bxoboxbox,o
bxbooxbox,d
oxbbbxoox,o
bxobbxoox,o
bxbobxoox,o
bxbboxoox,o
ooxobxbbx,x
ooxboxbbx,x
obxooxbbx,x
boxooxbbx,x
ooxbbxobx,x
boxobxobx,x
obxboxobx,x
boxboxobx,x
bbxooxobx,x
ooxbbxbox,x
obxobxbox,x
boxobxbox,x
obxboxbox,x
bbxooxbox,x
obxbbxoox,x
boxbbxoox,x
bbxobxoox,x
bbxboxoox,x
oobxoxbbx,o
oboxoxbbx,o
booxoxbbx,o
oobxbxobx,o
oboxbxobx,o
booxbxobx,o
obbxoxobx,o
bobxoxobx,o
oobxbxbox,o
oboxbxbox,o
booxbxbox,o
obbxoxbox,o
bboxoxbox,o
obbxbxoox,x
bobxbxoox,o
bboxbxoox,o
bbbxoxoox,o
ooboxxbbx,o
obooxxbbx,o
boooxxbbx,o
oobbxxobx,o
obobxxobx,o
boobxxobx,o
boboxxobx,o
bbooxxobx,o
oobbxxbox,o
obobxxbox,o
boobxxbox,o
obboxxbox,o
boboxxbox,x
bbooxxbox,o
obbbxxoox,o
bobbxxoox,x
bbobxxoox,x
bbboxxoox,o
xooobbxbx,x
xoobobxbx,o
xoboobxbx,o
xbooobxbx,o
xoobboxbx,x
xoboboxbx,o
xbooboxbx,o
xobbooxbx,o
xbobooxbx,o
xoobbbxox,o
xobobbxox,o
xboobbxox,o
xbobobxox,o
xbboobxox,o
xobbboxox,o
xbobboxox,x
xbboboxox,o
xbbbooxox,o
oxoobbxbx,d
oxobobxbx,d
oxboobxbx,o
bxooobxbx,o
oxobboxbx,d
oxboboxbx,o
bxooboxbx,o
oxbbooxbx,o
bxobooxbx,o
oxobbbxox,d
oxbobbxox,d
bxoobbxox,d
oxbbobxox,d
bxobobxox,d
bxboobxox,o
oxbbboxox,d
bxobboxox,d
bxboboxox,o
bxbbooxox,o
ooxobbxbx,x
ooxbobxbx,o
obxoobxbx,o
boxoobxbx,o
ooxbboxbx,x
obxoboxbx,o
boxoboxbx,o
obxbooxbx,o
boxbooxbx,o
ooxbbbxox,o
obxobbxox,x
boxobbxox,o
obxbobxox,o
bbxoobxox,o
obxbboxox,o
boxbboxox,o
bbxoboxox,o
bbxbooxox,o
oobxobxbx,o
oboxobxbx,o
booxobxbx,o
oobxboxbx,o
oboxboxbx,o
booxboxbx,o
obbxooxbx,d
bobxooxbx,o
bboxooxbx,x
oobxbbxox,o
oboxbbxox,o
booxbbxox,o
obbxobxox,o
bboxobxox,o
obbxboxox,o
bobxboxox,o
bboxboxox,d
bbbxooxox,o
ooboxbxbx,o
obooxbxbx,o
boooxbxbx,o
oobbxoxbx,o
obobxoxbx,o
boobxoxbx,o
obboxoxbx,x
boboxoxbx,x
bbooxoxbx,x
oobbxbxox,o
obobxbxox,o
boobxbxox,o
obboxbxox,d
boboxbxox,x
bbooxbxox,d
obbbxoxox,d
bobbxoxox,x
bbobxoxox,d
bbboxoxox,x
oobobxxbx,o
oboobxxbx,o
booobxxbx,o
oobboxxbx,o
oboboxxbx,o
booboxxbx,o
obbooxxbx,x
bobooxxbx,o
bboooxxbx,d
oobbbxxox,o
obobbxxox,o
boobbxxox,o
obbobxxox,d
bobobxxox,o
bboobxxox,o
obbboxxox,o
bboboxxox,o
bbbooxxox,o
xooobbbxx,x
xoobobbxx,o
xoboobbxx,o
xbooobbxx,o
xoobbobxx,x
xobobobxx,o
xboobobxx,o
xobboobxx,o
xboboobxx,o
xoobbboxx,o
xobobboxx,o
xboobboxx,o
xobboboxx,o
xbbooboxx,o
xobbbooxx,o
xbobbooxx,o
xbbobooxx,o
xbbboooxx,o
oxoobbbxx,o
oxobobbxx,o
oxboobbxx,o
bxooobbxx,o
oxobbobxx,x
oxbobobxx,o
bxoobobxx,o
oxbboobxx,o
bxoboobxx,o
oxobbboxx,o
bxoobboxx,o
oxbboboxx,o
bxbooboxx,o
oxbbbooxx,o
bxobbooxx,o
bxbobooxx,o
bxbboooxx,o
ooxobbbxx,o
ooxbobbxx,x
obxoobbxx,o
boxoobbxx,o
ooxbbobxx,d
obxobobxx,o
boxobobxx,o
obxboobxx,o
boxboobxx,o
ooxbbboxx,o
boxobboxx,o
obxboboxx,o
boxboboxx,d
bbxooboxx,o
obxbbooxx,o
boxbbooxx,o
bbxobooxx,o
bbxboooxx,o
oobxobbxx,o
oboxobbxx,o
booxobbxx,o
oobxbobxx,o
oboxbobxx,o
booxbobxx,o
obbxoobxx,d
bobxoobxx,d
bboxoobxx,o
oobxbboxx,o
oboxbboxx,o
booxbboxx,o
obbxoboxx,o
bobxoboxx,o
obbxbooxx,o
bobxbooxx,o
bboxbooxx,o
bbbxoooxx,o
ooboxbbxx,o
obooxbbxx,o
boooxbbxx,o
oobbxobxx,o
obobxobxx,o
boobxobxx,o
obboxobxx,o
boboxobxx,x
bbooxobxx,x
oobbxboxx,o
obobxboxx,o
boobxboxx,o
boboxboxx,o
bbooxboxx,o
obbbxooxx,o
bobbxooxx,o
bbobxooxx,x
bbboxooxx,o
oobobxbxx,o
oboobxbxx,o
booobxbxx,o
oobboxbxx,o
oboboxbxx,o
booboxbxx,o
obbooxbxx,o
bobooxbxx,x
bboooxbxx,o
oobbbxoxx,o
obobbxoxx,o
boobbxoxx,o
bobobxoxx,o
bboobxoxx,o
obbboxoxx,o
bobboxoxx,o
bbbooxoxx,o
oobobbxxx,x
oboobbxxx,x
booobbxxx,x
oobbobxxx,x
obobobxxx,x
boobobxxx,x
obboobxxx,x
boboobxxx,x
bbooobxxx,x
oobbboxxx,x
obobboxxx,x
boobboxxx,x
obboboxxx,x
boboboxxx,x
bbooboxxx,x
obbbooxxx,x
bobbooxxx,x
bbobooxxx,x
xxoxooobb,o
xxoxoobob,x
xxoxoboob,o
xxoxbooob,o
xxbxoooob,x
xxoxoobbo,o
xxoxobobo,o
xxoxboobo,o
xxbxooobo,x
xxoxobboo,x
xxoxboboo,o
xxbxooboo,x
xxoxbbooo,o
xxbxobooo,o
xxbxboooo,o
xoxxooobb,d
xoxxoobob,o
xoxxoboob,o
xoxxbooob,o
xbxxoooob,x
xoxxoobbo,x
xoxxobobo,d
xoxxboobo,d
xbxxooobo,x
xoxxobboo,o
xoxxboboo,x
xbxxooboo,x
xoxxbbooo,o
xbxxobooo,o
xbxxboooo,o
oxxxooobb,d
oxxxoobob,d
oxxxoboob,d
oxxxbooob,d
bxxxoooob,x
oxxxoobbo,o
oxxxobobo,o
oxxxboobo,o
bxxxooobo,x
oxxxobboo,o
oxxxboboo,o
bxxxooboo,x
oxxxbbooo,o
bxxxobooo,o
bxxxboooo,o
xxooxoobb,x
xxooxobob,x
xxooxboob,x
xxobxooob,x
xxboxooob,x
xxooxobbo,o
xxooxbobo,x
xxobxoobo,o
xxboxoobo,x
xxooxbboo,o
xxobxoboo,o
xxboxoboo,x
xxobxbooo,o
xxboxbooo,o
xxbbxoooo,o
xoxoxoobb,x
xoxoxobob,x
xoxoxboob,x
xoxbxooob,x
xbxoxooob,x
xoxoxobbo,x
xoxoxbobo,d
xoxbxoobo,d
xbxoxoobo,x
xoxoxbboo,x
xoxbxoboo,x
xbxoxoboo,x
xoxbxbooo,o
xbxoxbooo,o
xbxbxoooo,o
oxxoxoobb,o
oxxoxobob,x
oxxoxboob,o
oxxbxooob,o
bxxoxooob,x
oxxoxobbo,x
oxxoxbobo,o
oxxbxoobo,x
bxxoxoobo,x
oxxoxbboo,x
oxxbxoboo,x
bxxoxoboo,x
oxxbxbooo,o
bxxoxbooo,o
bxxbxoooo,o
xooxxoobb,x
xooxxobob,x
xooxxboob,x
xobxxooob,x
xboxxooob,x
xooxxobbo,o
xooxxbobo,x
xobxxoobo,o
xboxxoobo,o
xooxxbboo,x
xobxxoboo,x
xboxxoboo,o
xobxxbooo,o
xboxxbooo,o
xbbxxoooo,o
oxoxxoobb,x
oxoxxobob,d
oxoxxboob,x
oxbxxooob,d
bxoxxooob,d
oxoxxobbo,o
oxoxxbobo,x
oxbxxoobo,x
bxoxxoobo,o
oxoxxbboo,x
oxbxxoboo,o
bxoxxoboo,o
oxbxxbooo,o
bxoxxbooo,o
bxbxxoooo,o
ooxxxoobb,d
ooxxxobob,x
ooxxxboob,x
obxxxooob,d
boxxxooob,d
ooxxxobbo,x
ooxxxbobo,x
obxxxoobo,d
boxxxoobo,d
ooxxxbboo,x
obxxxoboo,x
boxxxoboo,x
obxxxbooo,o
boxxxbooo,o
bbxxxoooo,o
xxoooxobb,o
xxoooxbob,d
xxoobxoob,o
xxoboxoob,o
xxbooxoob,x
xxoooxbbo,d
xxoobxobo,o
xxoboxobo,o
xxbooxobo,x
xxoobxboo,d
xxoboxboo,d
xxbooxboo,x
xxobbxooo,o
xxbobxooo,o
xxbboxooo,o
xoxooxobb,x
xoxooxbob,o
xoxobxoob,x
xoxboxoob,o
xbxooxoob,x
xoxooxbbo,d
xoxobxobo,d
xoxboxobo,d
xbxooxobo,x
xoxobxboo,o
xoxboxboo,o
xbxooxboo,x
xoxbbxooo,o
xbxobxooo,o
xbxboxooo,o
oxxooxobb,o
oxxooxbob,x
oxxobxoob,o
oxxboxoob,x
bxxooxoob,x
oxxooxbbo,o
oxxobxobo,o
oxxboxobo,o
bxxooxobo,x
oxxobxboo,o
oxxboxboo,o
bxxooxboo,x
oxxbbxooo,o
bxxobxooo,o
bxxboxooo,o
xooxoxobb,o
xooxoxbob,o
xooxbxoob,x
xobxoxoob,o
xboxoxoob,o
xooxoxbbo,x
xooxbxobo,x
xobxoxobo,o
xboxoxobo,o
xooxbxboo,x
xobxoxboo,o
xboxoxboo,x
xobxbxooo,o
xboxbxooo,o
xbbxoxooo,o
oxoxoxobb,o
oxoxoxbob,o
oxoxbxoob,x
oxbxoxoob,o
bxoxoxoob,o
oxoxoxbbo,o
oxoxbxobo,x
oxbxoxobo,o
bxoxoxobo,o
oxoxbxboo,x
oxbxoxboo,o
bxoxoxboo,o
oxbxbxooo,o
bxoxbxooo,o
bxbxoxooo,o
ooxxoxobb,x
ooxxoxbob,o
ooxxbxoob,x
obxxoxoob,x
boxxoxoob,o
ooxxoxbbo,o
ooxxbxobo,x
obxxoxobo,o
boxxoxobo,o
ooxxbxboo,x
obxxoxboo,o
boxxoxboo,o
obxxbxooo,o
boxxbxooo,o
bbxxoxooo,o
xoooxxobb,x
xoooxxbob,x
xoobxxoob,x
xoboxxoob,x
xbooxxoob,x
xoooxxbbo,d
xoobxxobo,x
xoboxxobo,d
xbooxxobo,d
xoobxxboo,x
xoboxxboo,d
xbooxxboo,d
xobbxxooo,o
xbobxxooo,o
xbboxxooo,o
oxooxxobb,o
